index,ObsType,Latitude,Longitude,Elevation(m),UTDate,UTTime,LimitingMag,SQMReading,SQMSerial,CloudCover,SkyComment,LocationComment,Country,UTDatetime,UTTimeHour,MoonAlt,MoonAz
179311,SQM,48.5031,-2.69579,4.26,2015-02-11,21:40,2.0,17.85,2491,0,"Haze at the north horizon High humidity.   Clear sky, low wind SE to SSE 5.6 Km/h Humidity 95% at 22h to 96 % at 23h. 1021.5 at 22h and 1021.2 at 23h. Temperature -1C.",Les grves. Urban. Glare from public lighting. Sky glow caused by commercial area on south.,France,2015-02-11 21:40:00,-0.7071067811865477,-34.17117313808614,73.11860058187753
179312,SQM,48.4831,-2.73039,111.1,2015-02-11,21:55,4.0,19.75,2491,0,"Haze at the north horizon High humidity.   Clear sky, low wind SSE 5.6 Km/h Humidity 95% at 22h to 96 % at 23h. 1021.5 at 22h and 1021.2 at 23h. Temperature -1C.","Rue de Moncontour. Near Suburban Area, Urban, near cemetery. New buildings enlightened or not.",France,2015-02-11 21:55:00,-0.7071067811865477,-31.91995476105691,76.23880612986615
179344,SQM,26.0917,-80.1088,2.16,2015-02-13,01:33,4.0,17.8,2.18,0,,At the beach but close to Port Everglades,United States - Florida,2015-02-13 01:33:00,0.25881904510252074,-67.72483947234032,70.7818213174315
179354,SQM,40.0834,-84.1354,287.28,2015-02-13,02:22,4.0,20.39,3311,0,Very clear. No apparent cloud cover. No Moon up.,"Rural, Troy. About 5 miles NE of town.",United States - Ohio,2015-02-13 02:22:00,0.49999999999999994,-55.7588594524688,57.28800338765521
179369,SQM,32.2087,-110.902,771.91,2015-02-13,03:31,3.0,18.22,,0,BAS Sutton,,United States - Arizona,2015-02-13 03:31:00,0.7071067811865475,-66.82302379049028,54.92505331867668
179415,SQM,52.397,13.049,33.55,2015-02-13,19:33,4.0,19.02,6386,0,Beams of light from ornamental lighting across the sky.,Urban balcony,Germany,2015-02-13 19:33:00,-0.9659258262890684,-53.94029100735261,25.880715170657385
179429,SQM,47.6113,20.7358,91.0,2015-02-12,18:30,5.0,20.66,4772,0,"felho nincs, -1 Celsius, Jupiter eros,","rural; ho nm volt, ipari fenyek 80-400 m.,  no. 3. adatom;",Hungary,2015-02-12 18:30:00,-1.0,-54.896880931155955,36.30040883597031
179431,SQM,47.614,20.7335,91.18,2015-02-12,18:45,5.0,20.79,4772,0,"-1 Celsius, Jupiter eros,","rural, ipari es kozvilagitas fenyei takarva 80-250 m, ho fedes nincs,  no. 4. adatom,",Hungary,2015-02-12 18:45:00,-1.0,-53.39894584471796,41.55980627269812
179432,SQM,47.6106,20.7287,92.58,2015-02-13,19:50,5.0,20.7,4772,0,"-2 Celsius, Jupiter eros, egesz nap verofenyes kora tavaszi ido, anticiklon mar tegnap is,","suburban, kozvilagitas 30-150-300 m., ho fedes nincs,  no. 5. adatom,",Hungary,2015-02-13 19:50:00,-0.9659258262890684,-53.30845813331539,46.829899569446724
179460,SQM,32.2087,-110.902,771.91,2015-02-14,04:03,1.0,17.58,,0,BAS Sutton  Hazy,,United States - Arizona,2015-02-14 04:03:00,0.8660254037844386,-71.0165793630178,47.13736215136636
179517,SQM,49.9811,18.2088,211.51,2015-02-13,21:23,5.0,20.4,5542,0,,,Czech Republic,2015-02-13 21:23:00,-0.7071067811865477,-41.24476659428569,67.36600067145609
179518,SQM,49.979,18.2148,213.82,2015-02-13,21:38,5.0,20.21,5542,0,,,Poland,2015-02-13 21:38:00,-0.7071067811865477,-39.10164175793729,70.83029828618149
179519,SQM,49.9844,18.1912,237.19,2015-02-13,21:44,5.0,20.37,5542,0,,,Czech Republic,2015-02-13 21:44:00,-0.7071067811865477,-38.24479345287443,72.14425794069538
179520,SQM,49.99,18.1292,233.96,2015-02-13,21:56,5.0,20.28,5542,0,,,Czech Republic,2015-02-13 21:56:00,-0.7071067811865477,-36.5232185452394,74.69840070445645
179521,SQM,49.9716,18.1486,240.61,2015-02-13,22:04,5.0,20.38,5542,0,,,Czech Republic,2015-02-13 22:04:00,-0.5000000000000004,-35.33104568878904,76.42521174454627
179522,SQM,49.9647,18.1775,227.05,2015-02-13,22:16,5.0,20.54,5542,0,,,Czech Republic,2015-02-13 22:16:00,-0.5000000000000004,-33.52052559927201,78.93743194563551
179523,SQM,49.9475,18.1616,255.28,2015-02-13,22:22,5.0,20.21,5542,0,,,Czech Republic,2015-02-13 22:22:00,-0.5000000000000004,-32.6300998076058,80.15053889584537
179524,SQM,49.9474,18.1795,263.19,2015-02-13,22:28,5.0,20.22,5542,0,,,Czech Republic,2015-02-13 22:28:00,-0.5000000000000004,-31.711645573477167,81.36548759322216
179525,SQM,49.956,18.1958,269.96,2015-02-13,22:35,5.0,20.21,5542,0,,,Czech Republic,2015-02-13 22:35:00,-0.5000000000000004,-30.63793988434381,82.75550154014036
179526,SQM,49.9755,18.1928,228.06,2015-02-13,22:44,5.0,20.42,5542,0,,,Czech Republic,2015-02-13 22:44:00,-0.5000000000000004,-29.267247401937983,84.49246512729333
179527,SQM,49.9748,18.1925,231.07,2015-02-13,22:47,5.0,20.47,5542,0,,,Czech Republic,2015-02-13 22:47:00,-0.5000000000000004,-28.8097102745789,85.06993262319334
179528,SQM,49.9337,18.1981,283.42,2015-02-13,20:55,5.0,20.33,5542,0,,,Czech Republic,2015-02-13 20:55:00,-0.8660254037844386,-45.11063111695291,60.46605991430348
179591,SQM,32.2087,-110.902,771.91,2015-02-15,05:09,2.0,16.02,,6,BAS Sutton,,United States - Arizona,2015-02-15 05:09:00,0.9659258262890683,-69.56499437113696,51.94168138544631
179654,SQM,52.397,13.0486,33.56,2015-02-15,19:46,3.0,18.62,6386,0,,Urban balcony,Germany,2015-02-15 19:46:00,-0.9659258262890684,-55.28094269769376,346.4522094655596
179656,SQM,47.5541,1.28798,93.3,2015-02-15,21:41,2.0,20.03,,6,clouds,suburban,France,2015-02-15 21:41:00,-0.7071067811865477,-59.88130404741287,14.52944112115192
179658,SQM,47.554,1.28802,93.53,2015-02-15,22:04,5.0,20.66,3779,0,,suburban  public lights stops at 23.00,France,2015-02-15 22:04:00,-0.5000000000000004,-58.63445159132176,24.396265938354382
179659,SQM,52.2525,8.32332,219.44,2015-02-13,20:30,6.0,21.0,2536,0,some clouds low in the SE,observatory,Germany,2015-02-13 20:30:00,-0.8660254037844386,-51.17383301478903,39.07650779110513
179660,SQM,52.2221,8.00996,86.47,2015-02-13,22:40,6.0,20.65,2536,0,clear,"suburban, some lamps around, room lights switched off",Germany,2015-02-13 22:40:00,-0.5000000000000004,-35.652723324604736,73.62876446931095
179666,SQM,43.8251,-71.3029,179.16,2015-02-16,00:10,5.0,19.39,0000,0,"very cold, very clear.","A sheltered valley, with tall trees around. The neighbors have low light showing. There are a few streetlights about 500 feet away.",United States - New Hampshire,2015-02-16 00:10:00,0.0,-54.582973271052126,307.8902311299724
179696,SQM,32.2088,-110.902,771.91,2015-02-16,04:04,3.0,16.34,,6,BAS Sutton,,United States - Arizona,2015-02-16 04:04:00,0.8660254037844386,-71.53653788908215,320.1280427993368
179760,SQM,38.4778,-86.0059,252.39,2015-01-13,02:35,2.0,18.08,,2,,,United States - Indiana,2015-01-13 02:35:00,0.49999999999999994,-38.0065502710758,65.95369435536708
179765,SQM,38.4778,-86.0059,252.39,2015-01-20,02:33,3.0,16.56,,4,,,United States - Indiana,2015-01-20 02:33:00,0.49999999999999994,-47.17164141548875,288.0451364768919
179775,SQM,33.8164,-84.7415,303.5,2015-01-13,00:30,4.0,18.61,18.1,2,Cumulonimbus clouds,"Suburban area, about 6 street lights",United States - Georgia,2015-01-13 00:30:00,0.0,-58.70148758107025,35.667968008976025
179777,SQM,33.8164,-84.7415,303.5,2015-01-14,01:05,3.0,16.65,16.1,0,No clouds were seen,"Suburban area, about 6 street lights behind house",United States - Georgia,2015-01-14 01:05:00,0.25881904510252074,-62.92066676575321,34.94105207929134
179779,SQM,33.8164,-84.7415,303.5,2015-01-16,02:20,3.0,17.03,17.1,4,Cumulonimbus clouds,"Suburban area, about 6 street lights",United States - Georgia,2015-01-16 02:20:00,0.49999999999999994,-70.39976835755475,29.5455710425112
179780,SQM,33.8164,-84.7415,303.5,2015-01-17,03:40,3.0,17.24,17.1,2,Nimbostratus clouds,"Suburban area, about 6 street lights",United States - Georgia,2015-01-17 03:40:00,0.7071067811865475,-68.6964606806905,46.713959372129345
179786,SQM,52.3971,13.0486,33.37,2015-02-16,20:19,4.0,18.75,6386,0,,Balcony,Germany,2015-02-16 20:19:00,-0.8660254037844386,-52.28703656886891,337.39135929474827
179837,SQM,42.3177,-83.3058,191.2,2015-01-16,02:00,3.0,16.45,,0,No clouds.,Suburban. No trees,United States - Michigan,2015-01-16 02:00:00,0.49999999999999994,-63.5386271712653,14.312181553624967
179838,SQM,42.3177,-83.3058,191.2,2015-01-17,02:26,2.0,16.29,,2,Few clouds.,Suburban. No trees,United States - Michigan,2015-01-17 02:26:00,0.49999999999999994,-65.89445305766017,0.03640843189916593
179851,SQM,43.7832,-71.7958,171.64,2015-02-17,02:31,5.0,19.96,,0,,,United States - New Hampshire,2015-02-17 02:31:00,0.49999999999999994,-60.631051245661034,340.6333232230948
179868,SQM,32.2087,-110.902,771.91,2015-02-17,04:15,3.0,18.27,,0,BAS Sutton,,United States - Arizona,2015-02-17 04:15:00,0.8660254037844386,-62.628247173626825,302.76168151924634
179871,SQM,42.3307,-83.2874,188.56,2015-01-20,05:00,3.0,16.88,,6,More than half the sky was covered,In a suburban area with trees and street lights snow covering the ground,United States - Michigan,2015-01-20 05:00:00,0.9659258262890683,-64.03438677136019,349.0256286499686
179872,SQM,22.0558,-159.324,5.72,2015-02-17,05:50,5.0,20.62,3722,0,,,United States - Hawaii,2015-02-17 05:50:00,0.9659258262890683,-43.3182111064936,269.97608032136014
179912,SQM,42.3305,-83.2873,188.5,2015-01-20,05:00,3.0,16.88,,6,Cannot identify the cloud,In a suburban area with trees and street lights snow covering the ground,United States - Michigan,2015-01-20 05:00:00,0.9659258262890683,-64.03459391242359,349.0257654638895
180064,SQM,32.2085,-110.902,771.91,2015-02-18,03:48,3.0,18.32,,0,BAS Sutton,,United States - Arizona,2015-02-18 03:48:00,0.7071067811865475,-45.00722355805141,286.25710365774586
180143,SQM,45.7685,1.05374,334.97,2015-02-18,20:33,5.0,21.0,7634,0,"Pas de brume mais ciel pas compltement transparent, ville de 200000 hab au nord est, Orion au sud sud ouest","site rural, village  2km, SQM 21, ciel pas transparent",France,2015-02-18 20:33:00,-0.8660254037844386,-33.77301449845474,293.6500344718538
180225,SQM,32.2086,-110.902,771.91,2015-02-19,03:51,2.0,17.82,,0,Hazy     BAS Sutton,,United States - Arizona,2015-02-19 03:51:00,0.7071067811865475,-32.04287573780394,281.4841525638898
180274,SQM,32.8923,-96.7897,188.36,2015-02-19,00:15,4.0,18.0,,6,cloudy  windy  drizzle of rain,lots of light  could barely see the sky,United States - Texas,2015-02-19 00:15:00,0.0,-0.847930948416515,260.07015403183004
180275,SQM,48.5131,-2.66767,29.0,2015-02-14,19:34,3.0,19.6,2491,0,"Clear sky but stratus (1/10) at the north horizon. Stop the observation at 20h45... Cloudy....    Low wind SE to SSE 5.6 Km/h Humidity 93% and 95% at 20h. 1005.5 at 20h and 1005 at 21h, 4C.",Parking near Town hall. Urban. Urban. Glare from public lighting of center town.,France,2015-02-14 19:34:00,-0.9659258262890684,-58.611941839739444,336.2989459570783
180276,SQM,48.4861,-2.67273,7.0,2015-02-17,19:15,3.0,18.65,2491,0,"Clear sky, Some alto stratus above the NW horizon < 1/10. 4C, Low wind NNW at 20h, W at 21h. 3.7 km/h at 20h and 21h. Humidity 87% at 20h, 89% at 21h. 1043.5 at 20h, 1043.0 at 21h.",Telecom building Rue des Minquiers. Urban 0.4 km from church enlightened. 0.8 km from industrial and commercial area. Alto cumulus at the north horozon.,France,2015-02-17 19:15:00,-0.9659258262890684,-30.550258347012292,284.7168690054682
180277,SQM,48.533,-2.67276,37.0,2015-02-17,19:25,4.0,20.65,2491,0,"Clear sky, Some alto stratus above the NW horizon < 1/10. 4C, Low wind NNW at 20h, W at 21h. 3.7 km/h at 20h and 21h. Humidity 87% at 20h, 89% at 21h. 1043.5 at 20h, 1043.0 at 21h.",Pointe des guettes. Parking of Bellevue Camping   Suburban luminaries at 200 m.,France,2015-02-17 19:25:00,-0.9659258262890684,-32.03723817406317,286.81483421266495
180278,SQM,48.5176,-2.67345,20.12,2015-02-17,19:33,4.0,20.65,2491,0,"Clear sky, Some alto stratus above the NW horizon < 1/10. 4C, Low wind NNW at 20h, W at 21h. 3.7 km/h at 20h and 21h. Humidity 87% at 20h, 89% at 21h. 1043.5 at 20h, 1043.0 at 21h.",Rue de ltoile  Maison de la Baie. Near a little town lit at 600m from SE.,France,2015-02-17 19:33:00,-0.9659258262890684,-33.22825633852266,288.4987125936812
180279,SQM,48.5027,-2.65383,45.19,2015-02-17,19:40,3.0,17.15,2491,0,"Clear sky, Some alto stratus above the NW horizon < 1/10. 4C, Low wind NNW at 20h, W at 21h. 3.7 km/h at 20h and 21h. Humidity 87% at 20h, 89% at 21h. 1043.5 at 20h, 1043.0 at 21h.",Les quilles. Sub-urban Over lighting near the parking. SQM 19.4 out the glare....,France,2015-02-17 19:40:00,-0.9659258262890684,-34.273907057086106,290.0172124049605
180280,SQM,48.4865,-2.64033,33.37,2015-02-17,19:47,3.0,18.7,2491,0,"Clear sky, Some alto stratus above the NW horizon < 1/10. 4C, Low wind NNW at 20h, W at 21h. 3.7 km/h at 20h and 21h. Humidity 87% at 20h, 89% at 21h. 1043.5 at 20h, 1043.0 at 21h.","Near the church of the village. Some glary luminaries, near industrial area on the south and west...",France,2015-02-17 19:47:00,-0.9659258262890684,-35.30638089056585,291.55769961624
180282,SQM,48.4556,-2.70393,96.16,2015-02-17,20:13,5.0,20.65,2491,0,"Clear sky, Some alto stratus above the NW horizon < 1/10. 2C, Low wind W at 21h, WWN at 22h. 3.7 km/h at 21h and 21h. Humidity 89% at 21h and 90% at 22h. 1043.0 at 21h, and 1043.1 at 22h.",Road to Quessoy Ville Hellot. Sub-Urban 1.3 km from the village lit (Croix Bertrand). 7.5 km to Saint-Brieuc,France,2015-02-17 20:13:00,-0.8660254037844386,-38.95968837829768,297.46521722393373
180283,SQM,48.4389,-2.6852,108.45,2015-02-17,20:20,5.0,20.77,2491,0,"Clear sky, Some alto stratus above the NW horizon < 1/10. 0C, Low wind W at 21h, WWN at 22h. 3.7 km/h at 21h and 21h. Humidity 89% at 21h and 90% at 22h. 1043.0 at 21h, and 1043.1 at 22h.",Exit if the village : LHopital. Sub urban 0.8km from the village lit.,France,2015-02-17 20:20:00,-0.8660254037844386,-39.93592178098115,299.1667863259051
180284,SQM,48.4422,-2.65936,88.93,2015-02-17,20:25,5.0,21.05,2491,0,"Clear sky, Some alto stratus above the NW horizon < 1/10. 0C, Low wind W at 21h, WWN at 22h. 3.7 km/h at 21h and 21h. Humidity 89% at 21h and 90% at 22h. 1043.0 at 21h, and 1043.1 at 22h.",Ville es Boinet. Rural and Pretty sky. Light off to only at 23h! But sky glow caused by commercial and industrial area at 1.8km east and village at 2.5km.,France,2015-02-17 20:25:00,-0.8660254037844386,-40.62297518772171,300.42991849297664
180285,SQM,48.421,-2.65735,92.04,2015-02-17,20:35,3.0,19.55,2491,0,"Clear sky, Some alto stratus above the NW horizon << 1/10. 0C, Low wind W at 21h, WWN at 22h. 3.7 km/h at 21h and 21h. Humidity 89% at 21h and 90% at 22h. 1043.0 at 21h, and 1043.1 at 22h.",Parking between Church and Town hall. Urban. Some glary luminaries.,France,2015-02-17 20:35:00,-0.8660254037844386,-41.956164848282974,302.9480635587618
180286,SQM,48.4136,-2.65341,76.17,2015-02-17,20:40,5.0,20.95,2491,0,"Clear sky, Some alto stratus above the NW horizon << 1/10. 0C, Low wind W at 21h, WWN at 22h. 3.7 km/h at 21h and 21h. Humidity 89% at 21h and 90% at 22h. 1043.0 at 21h, and 1043.1 at 22h.",LEcluse. Road to Moncontour. About 1 km from Quessoy on NNE,France,2015-02-17 20:40:00,-0.8660254037844386,-42.60867778981598,304.24506887739926
180287,SQM,48.3626,-2.63299,122.11,2015-02-17,20:50,4.0,20.75,2491,0,"Clear sky, Some alto stratus above the NW and W horizon << 1/10. 0C, Low wind W at 21h, WWN at 22h. 3.7 km/h at 21h and 21h. Humidity 89% at 21h and 90% at 22h. 1043.0 at 21h, and 1043.1 at 22h.",Road D1. Face to small town Moncontour enlightened. Church and all town.,France,2015-02-17 20:50:00,-0.8660254037844386,-43.91093864944286,306.8947329058705
180288,SQM,48.3569,-2.62434,169.98,2015-02-17,21:00,4.0,20.75,2491,0,"Clear sky, Some alto stratus above the NW and W horizon << 1/10. 0C, Low wind W at 21h, WWN at 22h. 3.7 km/h at 21h and 21h. Humidity 89% at 21h and 90% at 22h. 1043.0 at 21h, and 1043.1 at 22h.","Lotissement  Mtairie des prs. Urban. Near the village about 0.6 km, luminaries at 200m.",France,2015-02-17 21:00:00,-0.7071067811865477,-45.136222909312174,309.66178628672753
180289,SQM,48.3539,-2.61661,178.42,2015-02-17,21:05,5.0,21.15,2491,0,"Clear sky, Some alto stratus above the NW and W horizon << 1/10. 0C, Low wind WWN at 22h, 3.7 km/h and W at 23h, 5.6 Km/h. Humidity 90% at 22h and 23h. 1043.1 at 22hand 1043.4 at 23h.","Exit to village road to Bel Air. Rural sky, Not very luminous environment, about 0.6 km from the village on north west.",France,2015-02-17 21:05:00,-0.7071067811865477,-45.73220008432915,311.0870174398144
180290,SQM,48.3228,-2.58345,339.61,2015-02-17,21:20,6.0,21.3,2491,0,"Clear sky, Some alto stratus above the NW and W horizon << 1/10. 1C, Low wind WWN at 22h, 3.7 km/h and W at 23h, 5.6 Km/h. Humidity 90% at 22h and 23h. 1043.1 at 22hand 1043.4 at 23h.",Bel air Near the  chapel. Rural alt. 339m  Best dark place near Moncontour ! Tredaniel partially light off...,France,2015-02-17 21:20:00,-0.7071067811865477,-47.4588280776412,315.5174912848237
180291,SQM,48.4014,-2.58585,88.05,2015-02-17,21:30,3.0,17.05,2491,0,"Clear sky, Some alto stratus above the NW and W horizon << 1/10. 1C, Low wind WWN at 22h, 3.7 km/h and W at 23h, 5.6 Km/h. Humidity 90% at 22h and 23h. 1043.1 at 22hand 1043.4 at 23h.",Vau jaune. Sub Urban. Lighting in function in the village and road. Some sky glow on south and south west (Moncontour industrial area).,France,2015-02-17 21:30:00,-0.7071067811865477,-48.45234302020651,318.6500510275103
180292,SQM,48.3525,-2.63727,182.05,2015-02-17,21:45,4.0,20.65,2491,0,"Clear sky, Some alto stratus above the NW and W horizon << 1/10. -1C, Low wind WWN at 22h, 3.7 km/h and W at 23h, 5.6 Km/h. Humidity 90% at 22h and 23h. 1043.1 at 22hand 1043.4 at 23h.",Camping des Tourelles. In the south of Moncontour enlightened. White LED luminaries at 400m (W to NE),France,2015-02-17 21:45:00,-0.7071067811865477,-49.92209351864459,323.36892934104475
180336,SQM,48.5059,-2.75879,83.39,2015-02-18,19:10,3.0,17.9,2491,0,"Clear sky, 4C low wind SSW at 20h and 21h 5.6 Km/h at 20h, 7.4 Km/h at 21h. Humidity 63% at 20h, 71% at 21h. 1035.7 at 20h, 1035.6 at 21h",Rue des cheminots. Urban sky some old luminaries cut off HPS lamps.,France,2015-02-18 19:10:00,-0.9659258262890684,-17.814669229691745,275.2704242998459
